time,ecg_signal
3.366,0.005
3.368,0.005
3.37,0.024
3.372,0.024
3.374,0.02
3.376,0.02
3.378,0.044
3.38,0.059
3.382,0.059
3.384,0.063
3.386,0.059
3.388,0.054
3.39,0.068
3.392,0.063
3.394,0.049
3.396,0.039
3.398,0.034
3.4,0.044
3.402,0.054
3.404,0.063
3.406,0.083
3.408,0.073
3.41,0.073
3.412,0.063
3.414,0.068
3.416,0.078
3.418,0.073
3.42,0.083
3.422,0.093
3.424,0.093
3.426,0.107
3.428,0.107
3.43,0.117
3.432,0.107
3.434,0.098
3.436,0.088
3.438,0.083
3.44,0.073
3.442,0.083
3.444,0.068
3.446,0.059
3.448,0.068
3.45,0.068
3.452,0.068
3.454,0.044
3.456,0.059
3.458,0.034
3.46,0.015
3.462,0.005
3.464,-0.01
3.466,-0.015
3.468,-0.015
3.47,-0.034
3.472,-0.034
3.474,-0.029
3.476,-0.039
3.478,-0.039
3.48,-0.068
3.482,-0.073
3.484,-0.083
3.486,-0.083
3.488,-0.073
3.49,-0.078
3.492,-0.093
3.494,-0.093
3.496,-0.073
3.498,-0.083
3.5,-0.088
3.502,-0.088
3.504,-0.088
3.506,-0.088
3.508,-0.102
3.51,-0.112
3.512,-0.112
3.514,-0.112
3.516,-0.117
3.518,-0.127
3.52,-0.122
3.522,-0.127
3.524,-0.132
3.526,-0.137
3.528,-0.132
3.53,-0.127
3.532,-0.122
3.534,-0.112
3.536,-0.122
3.538,-0.132
3.54,-0.132
3.542,-0.122
3.544,-0.102
3.546,-0.107
3.548,-0.107
3.55,-0.102
3.552,-0.112
3.554,-0.112
3.556,-0.112
3.558,-0.112
3.56,-0.122
3.562,-0.112
3.564,-0.112
3.566,-0.112
3.568,-0.122
3.57,-0.127
3.572,-0.132
3.574,-0.137
3.576,-0.151
3.578,-0.156
3.58,-0.161
3.582,-0.166
3.584,-0.161
3.586,-0.151
3.588,-0.137
3.59,-0.132
3.592,-0.122
3.594,-0.122
3.596,-0.117
3.598,-0.107
3.6,-0.093
3.602,-0.093
3.604,-0.098
3.606,-0.098
3.608,-0.102
3.61,-0.102
3.612,-0.107
3.614,-0.112
3.616,-0.122
3.618,-0.122
3.62,-0.127
3.622,-0.127
3.624,-0.112
3.626,-0.112
3.628,-0.117
3.63,-0.117
3.632,-0.117
3.634,-0.117
3.636,-0.122
3.638,-0.122
3.64,-0.132
3.642,-0.137
3.644,-0.142
3.646,-0.146
3.648,-0.132
3.65,-0.117
3.652,-0.112
3.654,-0.112
3.656,-0.107
3.658,-0.102
3.66,-0.107
3.662,-0.102
3.664,-0.093
3.666,-0.073
3.668,-0.068
3.67,-0.068
3.672,-0.083
3.674,-0.088
3.676,-0.093
3.678,-0.098
3.68,-0.098
3.682,-0.098
3.684,-0.112
3.686,-0.098
3.688,-0.112
3.69,-0.117
3.692,-0.122
3.694,-0.127
3.696,-0.122
3.698,-0.122
3.7,-0.122
3.702,-0.122
3.704,-0.137
3.706,-0.151
3.708,-0.132
3.71,-0.142
3.712,-0.137
3.714,-0.117
3.716,-0.093
3.718,-0.083
3.72,-0.098
3.722,-0.098
3.724,-0.098
3.726,-0.102
3.728,-0.107
3.73,-0.112
3.732,-0.107
3.734,-0.102
3.736,-0.107
3.738,-0.117
3.74,-0.132
3.742,-0.137
3.744,-0.117
3.746,-0.112
3.748,-0.107
3.75,-0.102
3.752,-0.117
3.754,-0.137
3.756,-0.142
3.758,-0.146
3.76,-0.132
3.762,-0.112
3.764,-0.093
3.766,-0.093
3.768,-0.093
3.77,-0.107
3.772,-0.107
3.774,-0.093
3.776,-0.098
3.778,-0.117
3.78,-0.112
3.782,-0.107
3.784,-0.102
3.786,-0.117
3.788,-0.127
3.79,-0.132
3.792,-0.132
3.794,-0.137
3.796,-0.146
3.798,-0.151
3.8,-0.142
3.802,-0.142
3.804,-0.137
3.806,-0.137
3.808,-0.137
3.81,-0.132
3.812,-0.127
3.814,-0.122
3.816,-0.112
3.818,-0.112
3.82,-0.107
3.822,-0.098
3.824,-0.107
3.826,-0.112
3.828,-0.117
3.83,-0.122
3.832,-0.102
3.834,-0.102
3.836,-0.102
3.838,-0.107
3.84,-0.117
3.842,-0.132
3.844,-0.142
3.846,-0.151
3.848,-0.142
3.85,-0.132
3.852,-0.127
3.854,-0.122
3.856,-0.112
3.858,-0.112
3.86,-0.117
3.862,-0.122
3.864,-0.127
3.866,-0.132
3.868,-0.137
3.87,-0.142
3.872,-0.127
3.874,-0.127
3.876,-0.122
3.878,-0.122
3.88,-0.127
3.882,-0.132
3.884,-0.137
3.886,-0.146
3.888,-0.132
3.89,-0.127
3.892,-0.122
3.894,-0.117
3.896,-0.107
3.898,-0.107
3.9,-0.107
3.902,-0.107
3.904,-0.112
3.906,-0.117
3.908,-0.122
3.91,-0.127
3.912,-0.132
3.914,-0.137
3.916,-0.142
3.918,-0.146
3.92,-0.137
3.922,-0.137
3.924,-0.137
3.926,-0.137
3.928,-0.151
3.93,-0.156
3.932,-0.161
3.934,-0.166
3.936,-0.161
3.938,-0.156
3.94,-0.151
3.942,-0.146
3.944,-0.137
3.946,-0.127
3.948,-0.117
3.95,-0.107
3.952,-0.107
3.954,-0.107
3.956,-0.107
3.958,-0.107
3.96,-0.112
3.962,-0.117
3.964,-0.122
3.966,-0.127
3.968,-0.117
3.97,-0.117
3.972,-0.117
3.974,-0.117
3.976,-0.127
3.978,-0.127
3.98,-0.127
3.982,-0.127
3.984,-0.142
3.986,-0.146
3.988,-0.151
3.99,-0.156
3.992,-0.156
3.994,-0.156
3.996,-0.156
3.998,-0.146
4.0,-0.117
4.002,-0.102
4.004,-0.078
4.006,-0.068
4.008,-0.059
4.01,-0.049
4.012,-0.034
4.014,-0.029
4.016,-0.054
4.018,-0.068
4.02,-0.063
4.022,-0.063
4.024,-0.059
4.026,-0.063
4.028,-0.078
4.03,-0.083
4.032,-0.068
4.034,-0.068
4.036,-0.068
4.038,-0.049
4.04,-0.044
4.042,-0.039
4.044,-0.039
4.046,-0.039
4.048,-0.029
4.05,-0.024
4.052,-0.02
4.054,-0.02
4.056,-0.015
4.058,-0.015
4.06,-0.02
4.062,-0.024
4.064,-0.024
4.066,-0.039
4.068,-0.039
4.07,-0.029
4.072,-0.039
4.074,-0.063
4.076,-0.088
4.078,-0.102
4.08,-0.107
4.082,-0.122
4.084,-0.137
4.086,-0.122
4.088,-0.127
4.09,-0.156
4.092,-0.171
4.094,-0.176
4.096,-0.171
4.098,-0.176
4.1,-0.195
4.102,-0.2
4.104,-0.185
4.106,-0.19
4.108,-0.185
4.11,-0.181
4.112,-0.166
4.114,-0.151
4.116,-0.127
4.118,-0.107
4.12,-0.107
4.122,-0.117
4.124,-0.117
4.126,-0.117
4.128,-0.151
4.13,-0.146
4.132,-0.142
4.134,-0.146
4.136,-0.161
4.138,-0.161
4.14,-0.166
4.142,-0.166
4.144,-0.185
4.146,-0.181
4.148,-0.19
4.15,-0.205
4.152,-0.185
4.154,-0.132
4.156,-0.093
4.158,-0.068
4.16,-0.005
4.162,0.029
4.164,0.044
4.166,0.102
4.168,0.195
4.17,0.278
4.172,0.4
4.174,0.537
4.176,0.639
4.178,0.63
4.18,0.508
4.182,0.381
4.184,0.268
4.186,0.156
4.188,0.034
4.19,-0.083
4.192,-0.185
4.194,-0.273
4.196,-0.337
4.198,-0.366
4.2,-0.356
4.202,-0.327
4.204,-0.298
4.206,-0.249
4.208,-0.205
4.21,-0.185
4.212,-0.156
4.214,-0.156
4.216,-0.151
4.218,-0.142
4.22,-0.122
4.222,-0.117
4.224,-0.107
4.226,-0.112
4.228,-0.117
4.23,-0.132
4.232,-0.151
4.234,-0.171
4.236,-0.181
4.238,-0.19
4.24,-0.181
4.242,-0.137
4.244,-0.117
4.246,-0.102
4.248,-0.083
4.25,-0.093
4.252,-0.102
4.254,-0.102
4.256,-0.102
4.258,-0.098
4.26,-0.102
4.262,-0.107
4.264,-0.112
4.266,-0.102
4.268,-0.112
4.27,-0.112
4.272,-0.112
4.274,-0.127
4.276,-0.127
4.278,-0.098
4.28,-0.098
4.282,-0.107
4.284,-0.117
4.286,-0.132
4.288,-0.142
4.29,-0.132
4.292,-0.132
4.294,-0.132
4.296,-0.122
4.298,-0.107
4.3,-0.098
4.302,-0.088
4.304,-0.078
4.306,-0.078
4.308,-0.083
4.31,-0.083
4.312,-0.073
4.314,-0.098
4.316,-0.088
4.318,-0.088
4.32,-0.088
4.322,-0.102
4.324,-0.107
4.326,-0.102
4.328,-0.107
4.33,-0.088
4.332,-0.098
4.334,-0.098
4.336,-0.078
4.338,-0.063
4.34,-0.063
4.342,-0.068
4.344,-0.068
4.346,-0.078
4.348,-0.068
4.35,-0.063
4.352,-0.063
4.354,-0.049
4.356,-0.054
4.358,-0.054
4.36,-0.059
4.362,-0.049
4.364,-0.039
4.366,-0.044
4.368,-0.049
4.37,-0.059
4.372,-0.083
4.374,-0.093
4.376,-0.098
4.378,-0.073
4.38,-0.054
4.382,-0.029
4.384,-0.01
4.386,-0.005
4.388,0.0
4.39,0.015
4.392,0.02
4.394,0.005
4.396,0.005
4.398,0.01
4.4,0.005
4.402,-0.005
4.404,0.015
4.406,0.015
4.408,0.01
4.41,0.02
4.412,0.044
4.414,0.059
4.416,0.059
4.418,0.073
4.42,0.068
4.422,0.063
4.424,0.078
4.426,0.093
4.428,0.088
4.43,0.088
4.432,0.093
4.434,0.102
4.436,0.102
4.438,0.102
4.44,0.112
4.442,0.112
4.444,0.122
4.446,0.122
4.448,0.137
4.45,0.146
4.452,0.132
4.454,0.132
4.456,0.132
4.458,0.127
4.46,0.137
4.462,0.132
4.464,0.137
4.466,0.137
4.468,0.127
4.47,0.117
4.472,0.112
4.474,0.112
4.476,0.122
4.478,0.107
4.48,0.098
4.482,0.088
4.484,0.088
4.486,0.088
4.488,0.063
4.49,0.088
4.492,0.063
4.494,0.044
4.496,0.034
4.498,0.034
4.5,0.034
4.502,0.039
4.504,0.024
4.506,0.01
4.508,0.01
4.51,-0.005
4.512,-0.01
4.514,-0.015
4.516,-0.015
4.518,-0.02
4.52,-0.015
4.522,-0.029
4.524,-0.039
4.526,-0.059
4.528,-0.063
4.53,-0.063
4.532,-0.073
4.534,-0.078
4.536,-0.078
4.538,-0.088
4.54,-0.088
4.542,-0.102
4.544,-0.112
4.546,-0.098
4.548,-0.083
4.55,-0.073
4.552,-0.068
4.554,-0.068
4.556,-0.068
4.558,-0.068
4.56,-0.068
4.562,-0.078
4.564,-0.078
4.566,-0.078
4.568,-0.073
4.57,-0.063
4.572,-0.073
4.574,-0.073
4.576,-0.063
4.578,-0.063
4.58,-0.078
4.582,-0.088
4.584,-0.093
4.586,-0.088
4.588,-0.083
4.59,-0.078
4.592,-0.073
4.594,-0.078
4.596,-0.063
4.598,-0.059
4.6,-0.054
4.602,-0.063
4.604,-0.068
4.606,-0.073
4.608,-0.078
4.61,-0.073
4.612,-0.068
4.614,-0.063
4.616,-0.059
4.618,-0.063
4.62,-0.063
4.622,-0.059
4.624,-0.063
4.626,-0.073
4.628,-0.093
4.63,-0.107
4.632,-0.117
4.634,-0.083
4.636,-0.073
4.638,-0.068
4.64,-0.059
4.642,-0.049
4.644,-0.044
4.646,-0.044
4.648,-0.044
4.65,-0.054
4.652,-0.054
4.654,-0.059
4.656,-0.059
4.658,-0.054
4.66,-0.054
4.662,-0.059
4.664,-0.059
4.666,-0.039
4.668,-0.039
4.67,-0.044
4.672,-0.044
4.674,-0.049
4.676,-0.049
4.678,-0.049
4.68,-0.049
4.682,-0.063
4.684,-0.059
4.686,-0.063
4.688,-0.073
4.69,-0.063
4.692,-0.054
4.694,-0.054
4.696,-0.044
4.698,-0.029
4.7,-0.005
4.702,0.005
4.704,0.01
4.706,0.0
4.708,0.0
4.71,0.0
4.712,0.0
4.714,0.0
4.716,0.0
4.718,-0.015
4.72,0.0
4.722,0.01
4.724,0.01
4.726,0.01
4.728,0.01
4.73,-0.005
4.732,-0.005
4.734,-0.005
4.736,-0.005
4.738,0.0
4.74,-0.015
4.742,0.005
4.744,-0.005
4.746,-0.024
4.748,-0.02
4.75,-0.01
4.752,-0.015
4.754,-0.034
4.756,-0.049
4.758,-0.063
4.76,-0.083
4.762,-0.068
4.764,-0.054
4.766,-0.029
4.768,-0.005
4.77,0.015
4.772,0.02
4.774,0.02
4.776,0.029
4.778,0.029
4.78,0.024
4.782,0.02
4.784,0.015
4.786,0.015
4.788,0.0
4.79,0.0
4.792,0.0
4.794,0.005
4.796,0.015
4.798,0.024
4.8,0.015
4.802,0.005
4.804,-0.01
4.806,-0.01
4.808,0.005
4.81,0.0
4.812,-0.02
4.814,-0.015
4.816,-0.01
4.818,-0.015
4.82,-0.029
4.822,-0.039
4.824,-0.044
4.826,-0.039
4.828,-0.039
4.83,-0.044
4.832,-0.044
4.834,-0.024
4.836,-0.015
4.838,0.0
4.84,0.01
4.842,-0.005
4.844,-0.005
4.846,-0.005
4.848,-0.005
4.85,0.0
4.852,-0.005
4.854,-0.005
4.856,0.0
4.858,0.015
4.86,0.015
4.862,0.015
4.864,0.015
4.866,0.02
4.868,0.015
4.87,0.01
4.872,0.0
4.874,0.01
4.876,0.005
4.878,0.005
4.88,0.005
4.882,-0.01
4.884,-0.015
4.886,-0.024
4.888,-0.034
4.89,-0.034
4.892,-0.034
4.894,-0.039
4.896,-0.044
4.898,-0.029
4.9,-0.024
4.902,-0.02
4.904,-0.015
4.906,-0.005
4.908,0.0
4.91,0.01
4.912,0.015
4.914,0.0
4.916,0.015
4.918,0.039
4.92,0.029
4.922,0.015
4.924,0.01
4.926,0.005
4.928,0.0
4.93,-0.005
4.932,-0.01
4.934,-0.015
4.936,-0.02
4.938,-0.024
4.94,-0.029
4.942,-0.034
4.944,-0.039
4.946,-0.029
4.948,-0.02
4.95,-0.01
4.952,0.0
4.954,0.0
4.956,0.0
4.958,0.0
4.96,0.0
4.962,0.005
4.964,0.01
4.966,0.015
4.968,0.02
4.97,0.005
4.972,0.0
4.974,-0.005
4.976,-0.01
4.978,-0.02
4.98,-0.02
4.982,-0.02
4.984,-0.02
4.986,-0.034
4.988,-0.039
4.99,-0.044
4.992,-0.049
4.994,-0.059
4.996,-0.059
4.998,-0.059
5.0,-0.059
5.002,-0.034
5.004,-0.02
5.006,-0.005
5.008,0.01
5.01,0.01
5.012,0.01
5.014,0.01
5.016,0.01
5.018,0.01
5.02,0.01
5.022,0.01
5.024,0.01
5.026,0.0
5.028,0.0
5.03,0.0
5.032,0.0
5.034,0.0
5.036,0.0
5.038,0.0
5.04,0.0
5.042,0.01
5.044,0.02
5.046,0.024
5.048,0.039
5.05,0.039
5.052,0.044
5.054,0.049
5.056,0.059
5.058,0.024
5.06,-0.01
5.062,-0.044
5.064,-0.059
5.066,-0.005
5.068,0.044
5.07,0.083
5.072,0.112
5.074,0.098
5.076,0.098
5.078,0.093
5.08,0.088
5.082,0.098
5.084,0.102
5.086,0.107
5.088,0.107
5.09,0.098
5.092,0.102
5.094,0.102
5.096,0.102
5.098,0.098
5.1,0.093
5.102,0.093
5.104,0.088
5.106,0.078
5.108,0.063
5.11,0.044
5.112,0.039
5.114,0.044
5.116,0.039
5.118,0.02
5.12,0.0
5.122,-0.024
5.124,-0.049
5.126,-0.073
5.128,-0.098
5.13,-0.044
5.132,-0.015
5.134,-0.01
5.136,0.01
5.138,0.01
5.14,0.02
5.142,0.02
5.144,0.005
5.146,-0.005
5.148,-0.005
5.15,-0.015
5.152,-0.015
5.154,-0.02
5.156,-0.024
5.158,-0.029
5.16,-0.024
5.162,-0.029
5.164,-0.029
5.166,-0.039
5.168,-0.039
5.17,-0.029
5.172,-0.049
5.174,-0.039
5.176,-0.029
5.178,-0.039
5.18,-0.044
5.182,-0.044
5.184,-0.049
5.186,-0.049
5.188,-0.049
5.19,-0.073
5.192,-0.063
5.194,-0.039
5.196,-0.039
5.198,-0.015
5.2,0.054
5.202,0.078
5.204,0.093
5.206,0.166
5.208,0.22
5.21,0.298
5.212,0.42
5.214,0.512
5.216,0.566
5.218,0.654
5.22,0.708
5.222,0.678
5.224,0.615
5.226,0.547
5.228,0.405
5.23,0.254
5.232,0.161
5.234,0.083
5.236,-0.02
5.238,-0.127
5.24,-0.171
5.242,-0.19
5.244,-0.19
5.246,-0.161
5.248,-0.161
5.25,-0.171
5.252,-0.166
5.254,-0.166
5.256,-0.127
5.258,-0.029
5.26,0.034
5.262,0.034
5.264,0.024
5.266,0.039
5.268,0.039
5.27,0.029
5.272,0.029
5.274,0.02
5.276,0.005
5.278,-0.005
5.28,-0.005
5.282,-0.005
5.284,0.015
5.286,0.029
5.288,0.029
5.29,0.024
5.292,0.024
5.294,0.01
5.296,-0.005
5.298,-0.01
5.3,-0.015
5.302,0.0
5.304,0.005
5.306,0.01
5.308,0.015
5.31,0.005
5.312,-0.015
5.314,-0.024
5.316,-0.034
5.318,-0.059
5.32,-0.068
5.322,-0.049
5.324,-0.059
5.326,-0.02
5.328,0.0
5.33,0.015
5.332,0.034
5.334,0.054
5.336,0.063
5.338,0.073
5.34,0.093
5.342,0.083
5.344,0.068
5.346,0.054
5.348,0.039
5.35,0.034
5.352,0.024
5.354,0.02
5.356,0.024
5.358,0.015
5.36,0.029
5.362,0.034
5.364,0.039
5.366,0.029
5.368,0.029
5.37,0.039
5.372,0.039
5.374,0.044
5.376,0.029
5.378,0.024
5.38,0.039
5.382,0.039
5.384,0.034
5.386,0.024
5.388,0.02
5.39,-0.005
5.392,-0.01
5.394,-0.02
5.396,-0.034
5.398,0.01
5.4,0.024
5.402,0.044
5.404,0.059
5.406,0.083
5.408,0.107
5.41,0.117
5.412,0.127
5.414,0.122
5.416,0.102
5.418,0.098
5.42,0.098
5.422,0.093
5.424,0.093
5.426,0.098
5.428,0.098
5.43,0.107
5.432,0.107
5.434,0.117
5.436,0.117
5.438,0.102
5.44,0.102
5.442,0.107
5.444,0.102
5.446,0.088
5.448,0.102
5.45,0.098
5.452,0.088
5.454,0.093
5.456,0.122
5.458,0.142
5.46,0.146
5.462,0.181
5.464,0.195
5.466,0.21
5.468,0.244
5.47,0.239
5.472,0.224
5.474,0.215
5.476,0.21
5.478,0.22
5.48,0.22
5.482,0.22
5.484,0.229
5.486,0.224
5.488,0.229
5.49,0.224
5.492,0.234
5.494,0.234
5.496,0.22
5.498,0.22
5.5,0.22
5.502,0.2
5.504,0.205
5.506,0.195
5.508,0.195
5.51,0.205
5.512,0.205
5.514,0.205
5.516,0.21
5.518,0.22
5.52,0.239
5.522,0.234
5.524,0.234
5.526,0.229
5.528,0.224
5.53,0.22
5.532,0.19
5.534,0.195
5.536,0.171
5.538,0.151
5.54,0.142
5.542,0.132
5.544,0.122
5.546,0.117
5.548,0.093
5.55,0.093
5.552,0.098
5.554,0.088
5.556,0.088
5.558,0.078
5.56,0.073
5.562,0.063
5.564,0.063
5.566,0.063
5.568,0.059
5.57,0.044
5.572,0.044
5.574,0.054
5.576,0.044
5.578,0.039
5.58,0.039
5.582,0.029
5.584,0.029
5.586,0.015
5.588,0.005
5.59,0.005
5.592,0.005
5.594,0.0
5.596,-0.01
5.598,0.0
5.6,0.0
5.602,0.0
5.604,0.0
5.606,0.005
5.608,0.01
5.61,0.015
5.612,0.024
5.614,0.015
5.616,-0.005
5.618,-0.015
5.62,-0.015
5.622,0.024
5.624,0.029
5.626,0.039
5.628,0.054
5.63,0.044
5.632,0.034
5.634,0.024
5.636,0.015
5.638,-0.005
5.64,0.005
5.642,0.005
5.644,0.005
5.646,0.01
5.648,0.01
5.65,0.01
5.652,0.01
5.654,0.005
5.656,0.0
5.658,-0.005
5.66,-0.01
5.662,0.0
5.664,0.015
5.666,0.034
5.668,0.044
5.67,0.034
5.672,0.024
5.674,0.02
5.676,0.02
5.678,0.034
5.68,0.034
5.682,0.029
5.684,0.029
5.686,0.024
5.688,0.024
5.69,0.02
5.692,0.015
5.694,0.005
5.696,0.005
5.698,0.0
5.7,0.0
5.702,0.005
5.704,0.005
5.706,0.0
5.708,0.0
5.71,0.015
5.712,0.02
5.714,0.02
5.716,0.024
5.718,0.044
5.72,0.049
5.722,0.054
5.724,0.059
5.726,0.049
5.728,0.059
5.73,0.059
5.732,0.054
5.734,0.049
5.736,0.044
5.738,0.029
5.74,0.024
5.742,0.024
5.744,0.034
5.746,0.029
5.748,0.02
5.75,0.01
5.752,0.01
5.754,0.01
5.756,0.01
5.758,0.02
5.76,0.029
5.762,0.024
5.764,0.049
5.766,0.059
5.768,0.059
5.77,0.059
5.772,0.059
5.774,0.044
5.776,0.044
5.778,0.044
5.78,0.044
5.782,0.039
5.784,0.024
5.786,0.044
5.788,0.034
5.79,0.015
5.792,0.02
5.794,0.029
5.796,0.024
5.798,0.02
5.8,0.02
5.802,0.02
5.804,0.015
5.806,0.015
5.808,0.015
5.81,0.024
5.812,0.034
5.814,0.039
5.816,0.039
5.818,0.034
5.82,0.039
5.822,0.034
5.824,0.034
5.826,0.034
5.828,0.034
5.83,0.024
5.832,0.01
5.834,0.01
5.836,0.01
5.838,0.005
5.84,0.005
5.842,0.005
5.844,-0.015
5.846,0.0
5.848,0.0
5.85,0.015
5.852,0.044
5.854,0.044
5.856,0.029
5.858,0.039
5.86,0.049
5.862,0.059
5.864,0.049
5.866,0.044
5.868,0.044
5.87,0.039
5.872,0.039
5.874,0.034
5.876,0.034
5.878,0.029
5.88,0.024
5.882,0.024
5.884,0.02
5.886,0.005
5.888,0.005
5.89,0.005
5.892,0.005
5.894,-0.005
5.896,-0.015
5.898,-0.02
5.9,-0.02
5.902,-0.005
5.904,0.005
5.906,0.015
5.908,0.024
5.91,0.039
5.912,0.044
5.914,0.049
5.916,0.049
5.918,0.039
5.92,0.034
5.922,0.034
5.924,0.034
5.926,0.034
5.928,0.034
5.93,0.029
5.932,0.024
5.934,0.034
5.936,0.034
5.938,0.029
5.94,0.024
5.942,0.01
5.944,0.005
5.946,0.0
5.948,-0.005
5.95,-0.01
5.952,-0.01
5.954,-0.005
5.956,-0.005
5.958,0.02
5.96,0.005
5.962,-0.029
5.964,-0.01
5.966,0.015
5.968,0.029
5.97,0.044
5.972,0.059
5.974,0.054
5.976,0.049
5.978,0.044
5.98,0.039
5.982,0.039
5.984,0.039
5.986,0.039
5.988,0.039
5.99,0.029
5.992,0.02
5.994,0.01
5.996,0.0
5.998,0.01
6.0,0.02
6.002,0.029
6.004,0.039
6.006,0.039
6.008,0.039
6.01,0.039
6.012,0.039
6.014,0.029
6.016,0.029
6.018,0.029
6.02,0.029
6.022,0.015
6.024,0.01
6.026,0.005
6.028,0.0
6.03,0.01
6.032,0.02
6.034,0.029
6.036,0.039
6.038,0.029
6.04,0.029
6.042,0.029
6.044,0.029
6.046,0.044
6.048,0.049
6.05,0.054
6.052,0.059
6.054,0.049
6.056,0.039
6.058,0.029
6.06,0.02
6.062,0.02
6.064,0.02
6.066,0.02
6.068,0.02
6.07,0.029
6.072,0.029
6.074,0.029
6.076,0.029
6.078,0.039
6.08,0.049
6.082,0.054
6.084,0.068
6.086,0.059
6.088,0.063
6.09,0.068
6.092,0.078
6.094,0.083
6.096,0.078
6.098,0.073
6.1,0.088
6.102,0.102
6.104,0.112
6.106,0.112
6.108,0.102
6.11,0.112
6.112,0.117
6.114,0.117
6.116,0.117
6.118,0.122
6.12,0.122
6.122,0.122
6.124,0.117
6.126,0.132
6.128,0.142
6.13,0.146
6.132,0.151
6.134,0.142
6.136,0.132
6.138,0.127
6.14,0.117
6.142,0.122
6.144,0.112
6.146,0.098
6.148,0.098
6.15,0.117
6.152,0.117
6.154,0.102
6.156,0.088
6.158,0.073
6.16,0.059
6.162,0.044
6.164,0.029
6.166,0.039
6.168,0.034
6.17,0.005
6.172,-0.01
6.174,-0.02
6.176,-0.01
6.178,-0.01
6.18,-0.024
6.182,-0.005
6.184,0.005
6.186,0.005
6.188,0.015
6.19,0.024
6.192,0.024
6.194,0.024
6.196,0.034
6.198,0.024
6.2,0.02
6.202,0.005
6.204,0.0
6.206,-0.01
6.208,-0.029
6.21,-0.02
6.212,-0.01
6.214,-0.005
6.216,-0.005
6.218,0.0
6.22,0.0
6.222,-0.01
6.224,-0.02
6.226,-0.044
6.228,-0.044
6.23,-0.01
6.232,0.01
6.234,0.015
6.236,0.044
6.238,0.078
6.24,0.122
6.242,0.156
6.244,0.21
6.246,0.288
6.248,0.381
6.25,0.493
6.252,0.595
6.254,0.673
6.256,0.727
6.258,0.737
6.26,0.664
6.262,0.547
6.264,0.434
6.266,0.322
6.268,0.2
6.27,0.112
6.272,0.049
6.274,-0.049
6.276,-0.142
6.278,-0.161
6.28,-0.171
6.282,-0.19
6.284,-0.161
6.286,-0.122
6.288,-0.098
6.29,-0.078
6.292,-0.059
6.294,-0.02
6.296,0.034
6.298,0.054
6.3,0.034
6.302,0.039
6.304,0.078
6.306,0.059
6.308,0.049
6.31,0.029
6.312,0.005
6.314,0.005
6.316,0.005
6.318,0.005
6.32,0.024
6.322,0.054
6.324,0.059
6.326,0.059
6.328,0.063
6.33,0.054
6.332,0.044
6.334,0.044
6.336,0.044
6.338,0.054
6.34,0.054
6.342,0.054
6.344,0.054
6.346,0.044
6.348,0.034
6.35,0.034
6.352,0.034
6.354,0.005
6.356,0.0
6.358,0.024
6.36,0.02
6.362,0.044
6.364,0.049
6.366,0.049
6.368,0.054
6.37,0.044
6.372,0.044
6.374,0.044
6.376,0.054
6.378,0.049
6.38,0.049
6.382,0.049
6.384,0.049
6.386,0.054
6.388,0.054
6.39,0.059
6.392,0.073
6.394,0.068
6.396,0.078
6.398,0.078
6.4,0.078
6.402,0.063
6.404,0.059
6.406,0.063
6.408,0.059
6.41,0.049
6.412,0.02
6.414,0.0
6.416,0.0
6.418,0.039
6.42,0.063
6.422,0.083
6.424,0.107
6.426,0.098
6.428,0.107
6.43,0.112
6.432,0.112
6.434,0.117
6.436,0.102
6.438,0.093
6.44,0.078
6.442,0.078
6.444,0.088
6.446,0.083
6.448,0.078
6.45,0.093
6.452,0.083
6.454,0.088
6.456,0.098
6.458,0.093
6.46,0.093
6.462,0.098
6.464,0.098
6.466,0.093
6.468,0.088
6.47,0.093
6.472,0.088
6.474,0.107
6.476,0.122
6.478,0.142
6.48,0.151
6.482,0.161
6.484,0.181
6.486,0.181
6.488,0.176
6.49,0.166
6.492,0.19
6.494,0.205
6.496,0.205
6.498,0.21
6.5,0.205
6.502,0.2
6.504,0.215
6.506,0.215
6.508,0.205
6.51,0.2
6.512,0.2
6.514,0.21
6.516,0.21
6.518,0.21
6.52,0.22
6.522,0.224
6.524,0.239
6.526,0.244
6.528,0.264
6.53,0.254
6.532,0.229
6.534,0.22
6.536,0.21
6.538,0.229
6.54,0.254
6.542,0.264
6.544,0.283
6.546,0.273
6.548,0.264
6.55,0.254
6.552,0.249
6.554,0.239
6.556,0.249
6.558,0.234
6.56,0.224
6.562,0.215
6.564,0.215
6.566,0.215
6.568,0.19
6.57,0.215
6.572,0.19
6.574,0.171
6.576,0.161
6.578,0.146
6.58,0.142
6.582,0.142
6.584,0.122
6.586,0.117
6.588,0.117
6.59,0.102
6.592,0.098
6.594,0.088
6.596,0.083
6.598,0.073
6.6,0.073
6.602,0.088
6.604,0.088
6.606,0.078
6.608,0.083
6.61,0.088
6.612,0.073
6.614,0.063
6.616,0.059
6.618,0.049
6.62,0.049
6.622,0.034
6.624,0.024
6.626,0.015
6.628,0.015
6.63,0.01
6.632,0.0
6.634,0.015
6.636,0.02
6.638,0.024
6.64,0.029
6.642,0.02
6.644,0.02
6.646,0.02
6.648,0.024
6.65,0.02
6.652,0.005
6.654,0.0
6.656,0.005
6.658,0.029
6.66,0.02
6.662,0.015
6.664,0.015
6.666,0.02
6.668,0.024
6.67,0.029
6.672,0.034
6.674,0.024
6.676,0.034
