time,ecg_signal
3.274,-0.249
3.276,-0.224
3.278,-0.2
3.28,-0.171
3.282,-0.166
3.284,-0.151
3.286,-0.176
3.288,-0.185
3.29,-0.19
3.292,-0.181
3.294,-0.151
3.296,-0.137
3.298,-0.171
3.3,-0.146
3.302,-0.107
3.304,-0.078
3.306,-0.107
3.308,-0.137
3.31,-0.132
3.312,-0.156
3.314,-0.205
3.316,-0.166
3.318,-0.117
3.32,-0.098
3.322,-0.098
3.324,-0.102
3.326,-0.063
3.328,-0.034
3.33,-0.088
3.332,-0.117
3.334,-0.127
3.336,-0.137
3.338,-0.137
3.34,-0.102
3.342,-0.059
3.344,-0.044
3.346,-0.073
3.348,-0.093
3.35,-0.107
3.352,-0.093
3.354,-0.049
3.356,-0.029
3.358,0.0
3.36,-0.024
3.362,-0.059
3.364,-0.054
3.366,-0.073
3.368,-0.107
3.37,-0.117
3.372,-0.093
3.374,-0.088
3.376,-0.098
3.378,-0.078
3.38,-0.024
3.382,0.01
3.384,0.029
3.386,0.005
3.388,-0.063
3.39,-0.068
3.392,-0.063
3.394,-0.039
3.396,-0.01
3.398,-0.039
3.4,-0.054
3.402,-0.015
3.404,-0.044
3.406,-0.049
3.408,0.0
3.41,0.02
3.412,-0.044
3.414,-0.059
3.416,-0.068
3.418,-0.068
3.42,-0.02
3.422,0.034
3.424,0.029
3.426,-0.005
3.428,-0.005
3.43,0.005
3.432,-0.01
3.434,-0.029
3.436,-0.02
3.438,0.015
3.44,0.024
3.442,0.029
3.444,0.02
3.446,-0.01
3.448,-0.039
3.45,-0.044
3.452,-0.054
3.454,-0.054
3.456,-0.039
3.458,-0.02
3.46,-0.024
3.462,0.0
3.464,0.029
3.466,0.039
3.468,0.029
3.47,0.01
3.472,-0.02
3.474,-0.039
3.476,-0.02
3.478,-0.024
3.48,0.015
3.482,0.034
3.484,0.039
3.486,0.044
3.488,0.054
3.49,0.024
3.492,0.0
3.494,-0.01
3.496,-0.044
3.498,-0.029
3.5,0.054
3.502,0.068
3.504,0.039
3.506,0.015
3.508,0.024
3.51,0.029
3.512,-0.015
3.514,-0.01
3.516,-0.015
3.518,-0.02
3.52,-0.01
3.522,0.01
3.524,0.015
3.526,-0.029
3.528,-0.078
3.53,-0.068
3.532,-0.034
3.534,-0.01
3.536,0.0
3.538,0.029
3.54,0.029
3.542,0.0
3.544,-0.01
3.546,-0.029
3.548,-0.034
3.55,-0.02
3.552,-0.024
3.554,-0.039
3.556,-0.02
3.558,0.01
3.56,0.029
3.562,0.024
3.564,0.015
3.566,0.005
3.568,0.015
3.57,0.015
3.572,0.01
3.574,-0.01
3.576,-0.029
3.578,0.01
3.58,0.049
3.582,0.068
3.584,0.073
3.586,0.063
3.588,0.078
3.59,0.044
3.592,-0.015
3.594,-0.005
3.596,0.015
3.598,0.039
3.6,0.068
3.602,0.044
3.604,0.0
3.606,-0.044
3.608,-0.093
3.61,-0.142
3.612,-0.142
3.614,-0.112
3.616,-0.098
3.618,-0.102
3.62,-0.088
3.622,-0.059
3.624,-0.024
3.626,-0.005
3.628,0.01
3.63,0.01
3.632,0.029
3.634,0.122
3.636,0.215
3.638,0.356
3.64,0.547
3.642,0.615
3.644,0.605
3.646,0.6
3.648,0.595
3.65,0.503
3.652,0.381
3.654,0.337
3.656,0.303
3.658,0.264
3.66,0.234
3.662,0.283
3.664,0.366
3.666,0.327
3.668,0.268
3.67,0.2
3.672,0.185
3.674,0.19
3.676,0.195
3.678,0.185
3.68,0.21
3.682,0.229
3.684,0.21
3.686,0.156
3.688,0.083
3.69,0.01
3.692,-0.024
3.694,-0.024
3.696,-0.01
3.698,-0.034
3.7,-0.029
3.702,0.01
3.704,0.029
3.706,0.01
3.708,0.01
3.71,-0.049
3.712,-0.083
3.714,-0.088
3.716,-0.054
3.718,-0.015
3.72,0.029
3.722,0.02
3.724,-0.029
3.726,-0.044
3.728,-0.049
3.73,-0.044
3.732,-0.063
3.734,-0.102
3.736,-0.083
3.738,-0.059
3.74,-0.024
3.742,-0.02
3.744,-0.01
3.746,-0.029
3.748,-0.049
3.75,-0.083
3.752,-0.102
3.754,-0.093
3.756,-0.044
3.758,-0.034
3.76,-0.068
3.762,-0.034
3.764,-0.005
3.766,-0.015
3.768,-0.015
3.77,-0.039
3.772,-0.039
3.774,-0.063
3.776,-0.083
3.778,-0.078
3.78,-0.044
3.782,0.0
3.784,-0.005
3.786,-0.024
3.788,-0.054
3.79,-0.073
3.792,-0.068
3.794,-0.049
3.796,-0.034
3.798,-0.044
3.8,-0.029
3.802,-0.024
3.804,-0.024
3.806,-0.059
3.808,-0.078
3.81,-0.093
3.812,-0.102
3.814,-0.102
3.816,-0.063
3.818,-0.054
3.82,-0.039
3.822,-0.02
3.824,0.0
3.826,-0.01
3.828,-0.049
3.83,-0.107
3.832,-0.107
3.834,-0.088
3.836,-0.068
3.838,-0.049
3.84,-0.029
3.842,-0.049
3.844,-0.059
3.846,-0.068
3.848,-0.093
3.85,-0.098
3.852,-0.107
3.854,-0.151
3.856,-0.171
3.858,-0.151
3.86,-0.107
3.862,-0.102
3.864,-0.112
3.866,-0.068
3.868,-0.059
3.87,-0.107
3.872,-0.142
3.874,-0.176
3.876,-0.146
3.878,-0.098
3.88,-0.098
3.882,-0.073
3.884,-0.024
3.886,-0.029
3.888,-0.083
3.89,-0.098
3.892,-0.107
3.894,-0.132
3.896,-0.142
3.898,-0.166
3.9,-0.127
3.902,-0.073
3.904,-0.024
3.906,0.01
3.908,0.0
3.91,-0.01
3.912,-0.02
3.914,-0.015
3.916,0.015
3.918,0.015
3.92,-0.005
3.922,-0.01
3.924,-0.02
3.926,-0.034
3.928,-0.039
3.93,-0.073
3.932,-0.063
3.934,-0.039
3.936,-0.02
3.938,0.015
3.94,0.039
3.942,0.063
3.944,0.049
3.946,0.0
3.948,-0.02
3.95,-0.044
3.952,-0.044
3.954,-0.068
3.956,-0.068
3.958,-0.015
3.96,-0.029
3.962,-0.005
3.964,0.015
3.966,0.01
3.968,0.0
3.97,-0.005
3.972,-0.005
3.974,-0.02
3.976,-0.01
3.978,0.0
3.98,-0.01
3.982,-0.01
3.984,0.034
3.986,0.049
3.988,0.024
3.99,-0.005
3.992,-0.024
3.994,-0.024
3.996,0.01
3.998,0.034
4.0,0.029
4.002,0.049
4.004,0.054
4.006,0.034
4.008,-0.005
4.01,-0.034
4.012,-0.039
4.014,-0.015
4.016,0.024
4.018,0.044
4.02,0.049
4.022,0.044
4.024,0.024
4.026,0.024
4.028,0.039
4.03,0.034
4.032,0.024
4.034,0.015
4.036,0.015
4.038,0.02
4.04,0.01
4.042,0.024
4.044,0.063
4.046,0.083
4.048,0.073
4.05,0.054
4.052,0.039
4.054,0.015
4.056,0.0
4.058,-0.01
4.06,0.02
4.062,0.063
4.064,0.088
4.066,0.093
4.068,0.054
4.07,0.049
4.072,-0.01
4.074,-0.029
4.076,0.005
4.078,0.005
4.08,-0.01
4.082,-0.01
4.084,-0.02
4.086,0.015
4.088,0.059
4.09,0.039
4.092,0.024
4.094,0.034
4.096,0.01
4.098,0.024
4.1,0.024
4.102,0.015
4.104,0.0
4.106,0.0
4.108,-0.029
4.11,-0.039
4.112,-0.029
4.114,-0.024
4.116,0.01
4.118,0.024
4.12,0.024
4.122,0.02
4.124,0.039
4.126,0.034
4.128,0.029
4.13,0.02
4.132,0.044
4.134,0.068
4.136,0.083
4.138,0.098
4.14,0.083
4.142,0.078
4.144,0.073
4.146,0.054
4.148,0.02
4.15,0.015
4.152,-0.01
4.154,0.024
4.156,0.073
4.158,0.093
4.16,0.093
4.162,0.088
4.164,0.088
4.166,0.088
4.168,0.112
4.17,0.117
4.172,0.054
4.174,0.039
4.176,0.068
4.178,0.107
4.18,0.098
4.182,0.083
4.184,0.078
4.186,0.034
4.188,0.044
4.19,0.039
4.192,0.029
4.194,0.02
4.196,0.0
4.198,0.01
4.2,0.039
4.202,0.059
4.204,0.044
4.206,0.039
4.208,0.054
4.21,0.054
4.212,0.044
4.214,0.029
4.216,0.0
4.218,-0.01
4.22,0.024
4.222,0.073
4.224,0.078
4.226,0.063
4.228,0.059
4.23,0.049
4.232,-0.01
4.234,-0.039
4.236,-0.02
4.238,0.039
4.24,0.073
4.242,0.073
4.244,0.054
4.246,0.034
4.248,0.005
4.25,0.02
4.252,0.02
4.254,0.029
4.256,0.054
4.258,0.044
4.26,0.044
4.262,0.063
4.264,0.098
4.266,0.112
4.268,0.063
4.27,0.0
4.272,-0.02
4.274,0.015
4.276,0.073
4.278,0.073
4.28,0.068
4.282,0.068
4.284,0.083
4.286,0.068
4.288,0.093
4.29,0.034
4.292,-0.01
4.294,0.01
4.296,0.059
4.298,0.068
4.3,0.059
4.302,0.073
4.304,0.093
4.306,0.068
4.308,0.034
4.31,0.034
4.312,0.01
4.314,0.029
4.316,0.063
4.318,0.078
4.32,0.088
4.322,0.063
4.324,0.054
4.326,0.063
4.328,0.073
4.33,0.029
4.332,-0.01
4.334,0.005
4.336,0.01
4.338,0.039
4.34,0.059
4.342,0.102
4.344,0.127
4.346,0.102
4.348,0.093
4.35,0.024
4.352,-0.024
4.354,0.0
4.356,0.039
4.358,0.059
4.36,0.059
4.362,0.063
4.364,0.078
4.366,0.063
4.368,0.039
4.37,0.0
4.372,-0.005
4.374,0.049
4.376,0.073
4.378,0.083
4.38,0.059
4.382,0.083
4.384,0.107
4.386,0.083
4.388,0.098
4.39,0.088
4.392,0.083
4.394,0.098
4.396,0.083
4.398,0.078
4.4,0.083
4.402,0.107
4.404,0.112
4.406,0.088
4.408,0.063
4.41,0.029
4.412,0.02
4.414,0.049
4.416,0.078
4.418,0.083
4.42,0.098
4.422,0.083
4.424,0.093
4.426,0.117
4.428,0.102
4.43,0.073
4.432,0.068
4.434,0.059
4.436,0.063
4.438,0.054
4.44,0.044
4.442,0.073
4.444,0.078
4.446,0.068
4.448,0.039
4.45,0.049
4.452,0.068
4.454,0.068
4.456,0.063
4.458,0.093
4.46,0.107
4.462,0.107
4.464,0.049
4.466,0.029
4.468,0.0
4.47,-0.039
4.472,-0.088
4.474,-0.117
4.476,-0.073
4.478,-0.02
4.48,-0.02
4.482,-0.063
4.484,-0.044
4.486,-0.02
4.488,-0.02
4.49,-0.01
4.492,-0.005
4.494,-0.01
4.496,0.015
4.498,0.146
4.5,0.303
4.502,0.395
4.504,0.527
4.506,0.61
4.508,0.571
4.51,0.566
4.512,0.595
4.514,0.576
4.516,0.508
4.518,0.454
4.52,0.429
4.522,0.361
4.524,0.298
4.526,0.273
4.528,0.307
4.53,0.351
4.532,0.283
4.534,0.19
4.536,0.166
4.538,0.142
4.54,0.117
4.542,0.112
4.544,0.142
4.546,0.166
4.548,0.142
4.55,0.102
4.552,0.068
4.554,0.049
4.556,0.02
4.558,-0.029
4.56,-0.039
4.562,0.0
4.564,0.039
4.566,0.044
4.568,0.049
4.57,0.029
4.572,0.005
4.574,0.024
4.576,0.024
4.578,-0.01
4.58,-0.029
4.582,-0.039
4.584,0.02
4.586,0.054
4.588,0.02
4.59,-0.01
4.592,-0.02
4.594,-0.024
4.596,-0.029
4.598,-0.02
4.6,-0.005
4.602,-0.01
4.604,-0.015
4.606,0.01
4.608,-0.024
4.61,-0.049
4.612,-0.054
4.614,-0.059
4.616,-0.039
4.618,-0.01
4.62,0.02
4.622,0.054
4.624,0.034
4.626,0.005
4.628,-0.044
4.63,-0.034
4.632,-0.029
4.634,-0.063
4.636,-0.044
4.638,0.034
4.64,0.034
4.642,0.034
4.644,0.049
4.646,0.005
4.648,-0.024
4.65,0.005
4.652,0.005
4.654,0.0
4.656,-0.034
4.658,-0.059
4.66,-0.063
4.662,-0.024
4.664,0.02
4.666,0.02
4.668,0.015
4.67,-0.005
4.672,-0.034
4.674,-0.073
4.676,-0.059
4.678,-0.024
4.68,-0.015
4.682,-0.024
4.684,0.0
4.686,0.0
4.688,-0.039
4.69,-0.044
4.692,-0.054
4.694,-0.102
4.696,-0.063
4.698,-0.005
4.7,0.024
4.702,0.044
4.704,0.0
4.706,-0.015
4.708,-0.01
4.71,-0.01
4.712,-0.059
4.714,-0.083
4.716,-0.073
4.718,-0.049
4.72,-0.049
4.722,-0.039
4.724,-0.044
4.726,-0.039
4.728,-0.034
4.73,-0.073
4.732,-0.098
4.734,-0.093
4.736,-0.083
4.738,-0.049
4.74,-0.02
4.742,-0.01
4.744,-0.059
4.746,-0.083
4.748,-0.107
4.75,-0.112
4.752,-0.098
4.754,-0.098
4.756,-0.098
4.758,-0.088
4.76,-0.02
4.762,0.039
4.764,0.054
4.766,-0.024
4.768,-0.059
4.77,-0.068
4.772,-0.093
4.774,-0.102
4.776,-0.049
4.778,0.01
4.78,-0.005
4.782,0.005
4.784,0.039
4.786,0.024
4.788,-0.005
4.79,-0.01
4.792,-0.015
4.794,-0.039
4.796,-0.049
4.798,-0.029
4.8,-0.005
4.802,0.054
4.804,0.088
4.806,0.068
4.808,0.01
4.81,-0.029
4.812,-0.029
4.814,-0.01
4.816,0.02
4.818,0.054
4.82,0.063
4.822,0.068
4.824,0.068
4.826,0.073
4.828,0.059
4.83,0.01
4.832,-0.015
4.834,-0.015
4.836,-0.02
4.838,0.024
4.84,0.054
4.842,0.063
4.844,0.068
4.846,0.063
4.848,0.054
4.85,0.039
4.852,0.02
4.854,0.0
4.856,0.015
4.858,0.044
4.86,0.068
4.862,0.068
4.864,0.059
4.866,0.024
4.868,0.0
4.87,-0.015
4.872,-0.034
4.874,0.01
4.876,0.054
4.878,0.059
4.88,0.059
4.882,0.083
4.884,0.107
4.886,0.093
4.888,0.107
4.89,0.044
4.892,-0.005
4.894,-0.01
4.896,0.059
4.898,0.088
4.9,0.098
4.902,0.112
4.904,0.102
4.906,0.102
4.908,0.088
4.91,0.063
4.912,0.044
4.914,0.034
4.916,0.034
4.918,0.054
4.92,0.098
4.922,0.098
4.924,0.054
4.926,0.029
4.928,0.029
4.93,0.039
4.932,0.0
4.934,0.024
4.936,0.102
4.938,0.132
4.94,0.161
4.942,0.176
4.944,0.161
4.946,0.132
4.948,0.088
4.95,0.044
4.952,-0.01
4.954,-0.034
4.956,-0.01
4.958,0.044
4.96,0.093
4.962,0.146
4.964,0.151
4.966,0.132
4.968,0.156
4.97,0.127
4.972,0.078
4.974,0.068
4.976,0.063
4.978,0.078
4.98,0.132
4.982,0.112
4.984,0.039
4.986,0.024
4.988,0.049
4.99,0.078
4.992,0.054
4.994,0.029
4.996,0.049
4.998,0.088
5.0,0.078
5.002,0.127
5.004,0.166
5.006,0.127
5.008,0.117
5.01,0.088
5.012,0.044
5.014,0.039
5.016,0.034
5.018,0.029
5.02,0.059
5.022,0.063
5.024,0.068
5.026,0.088
5.028,0.102
5.03,0.068
5.032,0.034
5.034,0.044
5.036,0.068
5.038,0.093
5.04,0.093
5.042,0.098
5.044,0.112
5.046,0.102
5.048,0.059
5.05,0.034
5.052,0.0
5.054,0.005
5.056,0.093
5.058,0.151
5.06,0.122
5.062,0.093
5.064,0.093
5.066,0.093
5.068,0.107
5.07,0.083
5.072,0.034
5.074,0.029
5.076,0.059
5.078,0.083
5.08,0.112
5.082,0.117
5.084,0.137
5.086,0.122
5.088,0.005
5.09,-0.088
5.092,-0.137
5.094,-0.176
5.096,-0.122
5.098,-0.02
5.1,0.029
5.102,0.029
5.104,0.02
5.106,0.015
5.108,0.059
5.11,0.161
5.112,0.312
5.114,0.434
5.116,0.527
5.118,0.561
5.12,0.576
5.122,0.59
5.124,0.605
5.126,0.571
5.128,0.483
5.13,0.434
5.132,0.381
5.134,0.312
5.136,0.229
5.138,0.205
5.14,0.303
5.142,0.386
5.144,0.371
5.146,0.337
5.148,0.273
5.15,0.2
5.152,0.146
5.154,0.102
5.156,0.117
5.158,0.132
5.16,0.156
5.162,0.176
5.164,0.122
5.166,0.083
5.168,0.068
5.17,0.039
5.172,0.039
5.174,0.054
5.176,0.044
5.178,0.024
5.18,0.039
5.182,0.068
5.184,0.088
5.186,0.049
5.188,0.029
5.19,-0.01
5.192,-0.044
5.194,-0.063
5.196,-0.063
5.198,-0.039
5.2,-0.029
5.202,0.01
5.204,0.015
5.206,-0.005
5.208,-0.005
5.21,-0.01
5.212,-0.039
5.214,-0.063
5.216,-0.059
5.218,-0.049
5.22,0.005
5.222,-0.005
5.224,-0.059
5.226,-0.078
5.228,-0.029
5.23,-0.01
5.232,-0.02
5.234,-0.073
5.236,-0.102
5.238,-0.107
5.24,-0.093
5.242,-0.049
5.244,0.005
5.246,0.005
5.248,0.005
5.25,-0.02
5.252,-0.044
5.254,-0.044
5.256,-0.059
5.258,-0.098
5.26,-0.049
5.262,0.024
5.264,0.073
5.266,0.073
5.268,0.073
5.27,0.044
5.272,-0.02
5.274,-0.073
5.276,-0.049
5.278,-0.015
5.28,-0.029
5.282,-0.039
5.284,-0.02
5.286,-0.034
5.288,-0.059
5.29,-0.063
5.292,-0.078
5.294,-0.059
5.296,-0.044
5.298,-0.068
5.3,-0.044
5.302,-0.029
5.304,-0.029
5.306,-0.029
5.308,-0.068
5.31,-0.088
5.312,-0.093
5.314,-0.098
5.316,-0.093
5.318,-0.088
5.32,-0.078
5.322,-0.063
5.324,-0.059
5.326,-0.083
5.328,-0.068
5.33,-0.073
5.332,-0.083
5.334,-0.088
5.336,-0.102
5.338,-0.107
5.34,-0.088
5.342,-0.039
5.344,-0.005
5.346,-0.02
5.348,-0.063
5.35,-0.102
5.352,-0.102
5.354,-0.024
5.356,0.0
5.358,0.005
5.36,0.0
5.362,0.005
5.364,0.039
5.366,0.0
5.368,-0.059
5.37,-0.073
5.372,-0.078
5.374,-0.107
5.376,-0.112
5.378,-0.083
5.38,-0.034
5.382,-0.024
5.384,-0.024
5.386,-0.01
5.388,-0.024
5.39,-0.044
5.392,-0.044
5.394,-0.034
5.396,-0.049
5.398,-0.068
5.4,-0.029
5.402,0.01
5.404,0.02
5.406,0.005
5.408,0.005
5.41,-0.015
5.412,0.01
5.414,-0.005
5.416,-0.024
5.418,-0.02
5.42,0.005
5.422,0.024
5.424,0.01
5.426,0.005
5.428,0.02
5.43,-0.005
5.432,-0.029
5.434,-0.01
5.436,0.01
5.438,0.0
5.44,0.034
5.442,0.039
5.444,0.01
5.446,-0.01
5.448,0.0
5.45,0.039
5.452,0.078
5.454,0.049
5.456,0.024
5.458,0.005
5.46,0.02
5.462,0.015
5.464,0.005
5.466,0.015
5.468,0.015
5.47,-0.005
5.472,-0.015
5.474,-0.049
5.476,-0.044
5.478,-0.01
5.48,0.02
5.482,0.073
5.484,0.098
5.486,0.063
5.488,0.029
5.49,-0.01
5.492,-0.015
5.494,-0.005
5.496,0.01
5.498,0.0
5.5,-0.005
5.502,0.0
5.504,-0.01
5.506,-0.024
5.508,-0.039
5.51,-0.044
5.512,-0.044
5.514,-0.039
5.516,-0.029
5.518,-0.01
5.52,-0.005
5.522,0.005
5.524,0.054
5.526,0.044
5.528,0.039
5.53,0.068
5.532,0.073
5.534,0.054
5.536,0.034
5.538,0.049
5.54,0.039
5.542,0.039
5.544,0.034
5.546,0.029
5.548,-0.015
5.55,-0.078
5.552,-0.093
5.554,-0.059
5.556,0.0
5.558,0.039
5.56,-0.005
5.562,-0.063
5.564,-0.073
5.566,-0.098
5.568,-0.171
5.57,-0.205
5.572,-0.176
5.574,-0.181
5.576,-0.156
5.578,-0.107
5.58,-0.088
5.582,-0.078
5.584,-0.01
5.586,0.044
5.588,0.107
5.59,0.244
5.592,0.386
5.594,0.449
5.596,0.468
5.598,0.468
5.6,0.498
5.602,0.512
5.604,0.429
5.606,0.322
5.608,0.259
5.61,0.181
5.612,0.137
5.614,0.185
5.616,0.273
5.618,0.307
5.62,0.293
5.622,0.2
5.624,0.151
5.626,0.132
5.628,0.195
5.63,0.273
5.632,0.283
5.634,0.21
5.636,0.22
5.638,0.195
5.64,0.132
5.642,0.117
5.644,0.054
5.646,0.01
5.648,-0.01
5.65,-0.039
5.652,-0.063
5.654,-0.063
5.656,-0.049
5.658,-0.029
5.66,-0.01
5.662,0.005
5.664,-0.015
5.666,-0.029
5.668,-0.063
5.67,-0.083
5.672,-0.044
5.674,-0.054
5.676,-0.073
5.678,-0.083
5.68,-0.093
5.682,-0.107
5.684,-0.054
5.686,-0.005
5.688,-0.029
5.69,-0.068
5.692,-0.102
5.694,-0.132
5.696,-0.107
5.698,-0.107
5.7,-0.117
5.702,-0.088
5.704,-0.049
5.706,-0.02
5.708,-0.02
5.71,-0.029
5.712,-0.005
5.714,-0.02
5.716,-0.029
5.718,-0.068
5.72,-0.093
5.722,-0.107
5.724,-0.093
5.726,-0.044
5.728,-0.039
5.73,-0.054
5.732,-0.068
5.734,-0.102
5.736,-0.146
5.738,-0.137
5.74,-0.112
5.742,-0.098
5.744,-0.068
5.746,-0.059
5.748,-0.068
5.75,-0.083
5.752,-0.107
5.754,-0.122
5.756,-0.132
5.758,-0.176
5.76,-0.181
5.762,-0.117
5.764,-0.073
5.766,-0.063
5.768,-0.054
5.77,-0.063
5.772,-0.102
5.774,-0.146
5.776,-0.146
5.778,-0.166
5.78,-0.171
5.782,-0.176
5.784,-0.176
5.786,-0.137
5.788,-0.102
5.79,-0.117
5.792,-0.132
5.794,-0.171
5.796,-0.171
5.798,-0.156
5.8,-0.112
5.802,-0.112
5.804,-0.093
5.806,-0.073
5.808,-0.122
5.81,-0.137
5.812,-0.146
5.814,-0.176
5.816,-0.181
5.818,-0.195
5.82,-0.185
5.822,-0.161
5.824,-0.146
5.826,-0.122
5.828,-0.142
5.83,-0.156
5.832,-0.127
5.834,-0.122
5.836,-0.132
5.838,-0.112
5.84,-0.107
5.842,-0.098
5.844,-0.063
5.846,-0.073
5.848,-0.073
5.85,-0.054
5.852,-0.049
5.854,-0.117
5.856,-0.146
5.858,-0.083
5.86,-0.073
5.862,-0.054
5.864,-0.01
5.866,-0.029
5.868,-0.054
5.87,-0.054
5.872,-0.063
5.874,-0.068
5.876,-0.098
5.878,-0.088
5.88,-0.073
5.882,-0.049
5.884,0.01
5.886,-0.005
5.888,-0.029
5.89,-0.024
5.892,-0.054
5.894,-0.063
5.896,-0.039
5.898,-0.005
5.9,-0.005
5.902,0.015
5.904,0.049
5.906,0.039
5.908,0.039
5.91,0.029
5.912,0.0
5.914,-0.029
5.916,-0.034
5.918,-0.029
5.92,-0.039
5.922,-0.024
5.924,0.005
5.926,-0.02
5.928,-0.059
5.93,-0.063
5.932,-0.044
5.934,-0.015
5.936,-0.02
5.938,-0.049
5.94,-0.044
5.942,0.0
5.944,0.044
5.946,0.01
5.948,-0.029
5.95,-0.059
5.952,-0.068
5.954,-0.039
5.956,-0.029
5.958,-0.039
5.96,-0.054
5.962,-0.059
5.964,-0.034
5.966,0.02
5.968,-0.01
5.97,-0.039
5.972,-0.063
5.974,-0.054
5.976,-0.029
5.978,-0.044
5.98,-0.049
5.982,-0.02
5.984,0.01
5.986,-0.029
5.988,-0.01
5.99,-0.02
5.992,-0.044
5.994,-0.068
5.996,-0.059
5.998,-0.034
6.0,-0.029
6.002,0.005
6.004,0.044
6.006,0.015
6.008,-0.039
6.01,-0.073
6.012,-0.073
6.014,-0.049
6.016,-0.02
6.018,-0.02
6.02,-0.039
6.022,-0.015
6.024,0.059
6.026,0.063
6.028,0.039
6.03,-0.02
6.032,-0.059
6.034,-0.059
6.036,-0.054
6.038,-0.059
6.04,-0.049
6.042,-0.029
6.044,-0.034
6.046,-0.034
6.048,-0.015
6.05,0.0
6.052,-0.024
6.054,-0.063
6.056,-0.054
6.058,-0.059
6.06,-0.068
6.062,-0.063
6.064,-0.063
6.066,-0.049
6.068,-0.049
6.07,-0.02
6.072,-0.034
6.074,-0.049
6.076,-0.015
6.078,0.01
6.08,-0.02
6.082,-0.063
6.084,-0.083
6.086,-0.068
6.088,-0.068
6.09,-0.083
6.092,-0.122
6.094,-0.117
6.096,-0.102
6.098,-0.068
6.1,-0.034
6.102,-0.024
6.104,-0.01
6.106,-0.02
6.108,-0.073
6.11,-0.068
6.112,-0.01
6.114,-0.029
6.116,-0.107
6.118,-0.098
6.12,-0.044
6.122,-0.039
6.124,-0.005
6.126,-0.015
6.128,-0.044
6.13,-0.088
6.132,-0.146
6.134,-0.117
6.136,-0.039
6.138,-0.005
6.14,-0.01
6.142,-0.015
6.144,0.0
6.146,-0.044
6.148,-0.063
6.15,-0.063
6.152,-0.054
6.154,-0.005
6.156,0.02
6.158,0.005
6.16,-0.024
6.162,0.0
6.164,-0.01
6.166,-0.005
6.168,0.0
6.17,-0.054
6.172,-0.112
6.174,-0.127
6.176,-0.117
6.178,-0.098
6.18,-0.088
6.182,-0.088
6.184,-0.078
6.186,-0.088
6.188,-0.093
6.19,-0.054
6.192,-0.059
6.194,-0.063
6.196,-0.117
6.198,-0.112
6.2,-0.063
6.202,-0.034
6.204,-0.039
6.206,-0.078
6.208,-0.083
6.21,-0.093
6.212,-0.127
6.214,-0.132
6.216,-0.122
6.218,-0.107
6.22,-0.098
6.222,-0.102
6.224,-0.127
6.226,-0.088
6.228,-0.02
6.23,0.005
6.232,-0.02
6.234,-0.068
6.236,-0.078
6.238,-0.063
6.24,-0.024
6.242,-0.039
6.244,-0.044
6.246,-0.034
6.248,-0.02
6.25,-0.02
6.252,-0.02
6.254,-0.049
6.256,-0.068
6.258,-0.112
6.26,-0.107
6.262,-0.093
6.264,-0.059
6.266,-0.039
6.268,-0.039
6.27,-0.059
6.272,-0.044
6.274,-0.054
6.276,-0.024
6.278,-0.01
6.28,-0.063
6.282,-0.093
6.284,-0.059
6.286,-0.063
6.288,-0.049
6.29,-0.039
6.292,-0.063
6.294,-0.073
6.296,-0.073
6.298,-0.039
6.3,-0.02
6.302,-0.034
6.304,-0.063
6.306,-0.098
6.308,-0.093
6.31,-0.107
6.312,-0.122
6.314,-0.112
6.316,-0.073
6.318,-0.044
6.32,-0.044
6.322,-0.063
6.324,-0.059
6.326,-0.034
6.328,-0.039
6.33,-0.063
6.332,-0.068
6.334,-0.083
6.336,-0.093
6.338,-0.093
6.34,-0.083
6.342,-0.078
6.344,-0.078
6.346,-0.039
6.348,-0.01
6.35,-0.02
6.352,-0.098
6.354,-0.176
6.356,-0.195
6.358,-0.171
6.36,-0.107
6.362,-0.102
6.364,-0.102
6.366,-0.093
6.368,-0.107
6.37,-0.122
6.372,-0.117
6.374,-0.127
6.376,-0.127
6.378,-0.102
6.38,-0.102
6.382,-0.034
6.384,0.117
6.386,0.249
6.388,0.42
6.39,0.566
6.392,0.537
6.394,0.517
6.396,0.556
6.398,0.503
6.4,0.429
6.402,0.361
6.404,0.283
6.406,0.244
6.408,0.132
6.41,0.063
6.412,0.122
6.414,0.185
6.416,0.205
6.418,0.171
6.42,0.151
6.422,0.098
6.424,0.034
6.426,0.044
6.428,0.024
6.43,0.005
6.432,0.005
6.434,-0.039
6.436,-0.112
6.438,-0.098
6.44,-0.088
6.442,-0.122
6.444,-0.078
6.446,-0.054
6.448,-0.054
6.45,-0.073
6.452,-0.117
6.454,-0.122
6.456,-0.127
6.458,-0.151
6.46,-0.156
6.462,-0.137
6.464,-0.127
6.466,-0.161
6.468,-0.132
6.47,-0.107
6.472,-0.132
6.474,-0.142
6.476,-0.112
6.478,-0.098
6.48,-0.088
6.482,-0.078
6.484,-0.078
6.486,-0.073
6.488,-0.059
6.49,-0.049
6.492,-0.049
6.494,-0.102
6.496,-0.146
6.498,-0.151
6.5,-0.107
6.502,-0.078
6.504,-0.039
6.506,-0.015
6.508,-0.054
6.51,-0.107
6.512,-0.137
6.514,-0.132
6.516,-0.078
6.518,-0.068
6.52,-0.044
6.522,0.0
6.524,-0.01
6.526,-0.068
6.528,-0.102
6.53,-0.132
6.532,-0.171
6.534,-0.166
6.536,-0.093
6.538,-0.068
6.54,-0.112
